FavouritesCount,FriendsCount,StatusesCount,isVerified,isTranslator,location,Lang,isRetweetedByMe
346,617,1175,false,false,Dallas- tx,en,false
4585,4997,7560,false,false,Sunrise- Las Vegas,en,false
37,40,31,false,false,Poole- Dorset,en,false
3164,386,2804,false,false,Maryland,en,false
1718,714,1680,false,false,null,nl,false
43759,332,11679,false,false,null,en,false
12724,157,16079,false,false,Halifax- NS,en,false
17157,215,6229,false,false,London,en,false
46,32,2990,false,false,null,en,false
1819,182,4367,false,false,Oklahoma- USA,en,false
27933,1339,86481,false,false,Subang Jaya,en,false
497,205,2665,false,false,null,tr,false
32138,577,31985,false,false,We right here ,en,false
897,4750,25283,false,false,Wales,en,false
3543,289,7910,false,false,Melaka-Malaysia,en,false
42,773,624,false,false,Miami- FL,en,false
9349,652,26139,false,false,Yokohama Japan,ja,false
8388,207,2216,false,false,Colorado- USA,en,false
13681,1250,3621,false,false,null,en,false
773,135,491,false,false,kumasi -Ghana ,en,false
5266,440,4202,false,false,Pontardawe- Wales,en,false
366,422,1359,false,false,London- England,en,false
29881,422,3038,false,false,null,en,false
12725,157,16080,false,false,Halifax- NS,en,false
7112,128,46010,false,false,Putrajaya Federal Territory- Malaysia,en,false
159,624,274464,false,false,Atlanta GA,en,false
25,11,31,false,false,Old Trafford,en,false
12727,1448,6460,false,false,Alexandria- VA,en,false
1105,1363,3390,false,false,???????,en,false
4278,2708,25368,false,false,Behind the microphone,en,false
4245,252,6249,false,false,Crawley- England,en,false
2446,2315,1484,false,false,Port Talbot- Wales,en-GB,false
12726,157,16081,false,false,Halifax- NS,en,false
1899,141,2085,false,false,Upminster,en,false
2027,1425,11776,false,false,isle of wight ,en,false
57442,5001,57104,false,false,Virginia- USA,en,false
8242,553,14614,false,false,null,en,false
23816,2465,43561,false,false,Boston- MA,en,false
89,247,30589,false,false,Accra- Ghana,en,false
10,58,522,false,false,Stratford Ct,en,false
1452,767,7022,false,false,null,th,false
26,91,128,false,false,null,en,false
37298,798,15655,false,false,null,en,false
3046,327,43371,false,false,Johor Bahru- Johor,en,false
24944,4834,27685,false,false,845,en,false
574,234,39240,false,false,In a Fog,en,false
3374,767,27949,false,false,null,en,false
7586,331,941,false,false,England- United Kingdom,en,false
1257,189,5190,false,false,New York- USA,en,false
1276,70,2626,false,false,Somewhere- Out There.,en,false
8805,163,5525,false,false,@SpursOfficial,en,false
8221,428,64807,false,false,London,pt,false
18066,1802,54714,false,false,Wisconsin,en,false
1433,337,134924,false,false,Some place,en,false
85846,4974,122071,false,false,null,ja,false
1949,2178,2165,false,false,null,en,false
14981,272,11376,false,false,Bedford- Va,en,false
566,365,51533,false,false,香港- HONG KONG is NOT China,zh-tw,false
33624,859,24559,false,false,Sydney,en,false
2896,270,25761,false,false,null,en,false
448,654,3235,false,false,New York- NY,en,false
12727,157,16082,false,false,Halifax- NS,en,false
1254,147,141,false,false,null,en,false
2916,1418,2174,false,false,Texas,en,false
43313,456,3139,false,false,Vantaa- Suomi,fi,false
6338,361,794,false,false,null,en,false
219,420,39931,false,false,San Antonio- TX,en,false
41161,697,46375,false,false,Kent- England ,en,false
12728,157,16083,false,false,Halifax- NS,en,false
1054,515,4360,false,false,null,en,false
43313,456,3139,false,false,Vantaa- Suomi,fi,false
753,1938,129363,false,false,Leeds- UK,en,false
250,157,203,false,false,Bradenton- FL,en,false
0,0,1888,false,false,null,es,false
22817,4765,15161,false,false,Parkland- FL,en,false
43676,591,75243,false,false,Uijeongbu-si- Republic of Korea,en,false
1097,89,2968,false,false,St. Paris- Ohio,en,false
4,28,25,false,false,null,en,false
2686,185,6801,false,false,null,en,false
1588,723,39648,false,false,The 'Ding,en,false
7167,922,10801,false,false,null,en,false
42926,1525,9128,false,false,Wales- United Kingdom,en,false
32029,6897,96178,false,false,Italy,en,false
6376,282,2990,false,false,South West- England,en,false
139451,3617,21632,false,false,London- England,en,false
27894,466,7847,false,false,Rickmansworth,en,false
389,484,1044,false,false,Somewhere on earth,en,false
134998,516,82954,false,false,b l s c a z h n z s r e l d,en,false
10772,5003,12579,false,false,United Kingdom,en,false
3081,107,14114,false,false,Harlow- Essex.,en,false
90078,2656,107605,false,false,United States,en,false
36205,4947,33044,false,false,Madison,en,false
931,333,1292,false,false,null,en,false
44953,15881,1987,false,false,The Cyber,en,false
28307,4821,33531,false,false,United States,en,false
9959,734,6758,false,false,Hertfordshire,en,false
40327,94,7626,false,false,McKinney- TX,en,false
139451,3617,21632,false,false,London- England,en,false
6229,51,2277,false,false,null,en,false
5265,376,18839,false,false,Malaysia,en,false
299,204,656,false,false,Andover- Massachusetts,en,false
5398,1949,10399,false,false,Pereira- Risaralda,en,false
785,52,208,false,false,null,en,false
1904,435,2634,false,false,Michigan- USA,en,false
25023,343,21003,false,false,india,en,false
11508,34564,49995,false,false,San Antonio- TX,en,false
7580,1148,23358,false,false,null,en,false
926,226,853,false,false,Chicago- IL (inner city),en,false
10830,4799,23672,false,false,Eugene- OR,en,false
614,137,43151,false,false,dark hell of deltona ,en,false
306347,4559,248513,false,false,null,en,false
7407,2781,58501,false,false,Somewhere Over The Rainbow,en,false
129498,888,132674,false,false,null,en-gb,false
22,353,117319,false,false,Derbyshire,en,false
775,249,129,false,false,null,en,false
9455,515,89259,false,false,Ghana,en,false
21150,1869,22304,false,false,North East- England,en,false
94482,359,58839,false,false,Florida- USA,en,false
12401,662,2794,false,false,null,en,false
5,690,35081,true,false,London- UK,en,false
1116,4676,73785,false,false,USA,en,false
152915,531,113072,false,false,null,en,false
67,115,415,false,false,Richmond Hill- ON,en,false
12352,1561,22005,true,false,null,en,false
6627,718,67816,false,false,Michigan- USA,en,false
24550,2373,30979,false,false,null,en,false
35730,1084,100690,false,false,Negri Sembilan- Malaysia,en,false
0,40,21040,false,false,null,fr,false
722,27,646,false,false,Honeybourne- England,en,false
2396,198,7193,false,false,Z?rich - Bedford - London,en,false
24813,59849,18886,false,false,LosAngeles,en,false
86978,5000,90124,false,false,United States,en,false
13684,1250,3623,false,false,null,en,false
0,0,2975,false,false,null,en,false
122,182,35358,false,false,null,en,false
851,44,599,false,false,null,en,false
1715,1163,30956,false,false,Victoria- Australia,en,false
5811,1325,2353,false,false,null,en-GB,false
19767,514,162783,false,false,null,en,false
604,702,28885,false,false,Baillargues- France,fr,false
876,451,7062,false,false,null,en,false
10532,14224,22276,false,false,Tennessee- USA,en,false
897,2707,1000,false,false,Kansas,en,false
1216,108,140473,false,false,Jember- Jawa Timur- Indonesia,id,false
5050,300,18512,false,false,Kuala Lumpur,en,false
7407,2781,58504,false,false,Somewhere Over The Rainbow,en,false
36075,4881,35113,false,false,Valdivienne- France,fr,false
48579,475,5114,false,false,null,en,false
1459,206,441,false,false,Largo- FL,en,false
61506,3008,126168,false,false,norf landan mate- enfield,en,false
14690,1172,24416,false,false,Bitch Im from Texas ,en,false
12046,1587,9207,false,false,null,de,false
511,222,615,false,false,null,en,false
29,10,14758,false,false,null,zh-cn,false
17746,745,21088,false,false,Welwyn Garden City,en,false
536,351,3657,false,false,Texas made,en,false
1413,56,217,false,false,null,en,false
4183,148,3002,false,false,United States,en,false
60986,6851,31571,false,false,Seattle- WA,en,false
261,335,22012,false,false,null,en,false
267333,91,407761,false,false,Middlehurg Florida,en,false
77163,5986,77502,false,false,Hells Canyon,en,false
26130,777,43685,false,false,Johor Bahru- Johor,en,false
4070,3641,101460,false,false,widnes,en,false
12527,4825,15163,false,false,??WORD FROM THE WISE??,en,false
5118,2037,26610,false,false,null,en,false
5843,335,4396,false,false,null,en,false
5,29,365,false,false,null,th,false
26963,220,407,false,false,null,en-gb,false
1440,298,7925,false,false,Dungun- Terengganu,en,false
0,54,10967,false,false,England- United Kingdom,en,false
6011,310,1737,false,false,Worcestershire,en,false
13308,678,3582,false,false,Ohio,en,false
6018,140,15348,false,false,Montana,en,false
965,714,14778,true,false,null,en,false
14270,261,20526,false,false,Godoy Cruz- Argentina,es,false
65589,986,62689,false,false,null,en,false
3843,249,40819,false,false,Damansara- Selangor,en,false
924,244,3864,false,false,null,en,false
15353,3768,163,false,false,Essex- England,en,false
112,239,86,false,false,null,en,false
7134,211,6563,false,false,null,en,false
8285,303,10693,false,false,Ryan,en,false
7600,3087,5547,false,false,Kumasi- Ghana,en,false
7134,211,6564,false,false,null,en,false
1708,462,1168,false,false,Fresno- CA,en,false
2245,238,20404,false,false,London- England,en,false
33,277,969,false,false,null,en,false
9690,1365,8363,false,false,Derry,en,false
0,224,18981,false,false,Nederland,nl,false
8272,576,32838,false,false,null,en,false
20910,433,25067,false,false,Inside Your Fuego,en,false
1768,169,2006,false,false,null,en,false
15467,1234,40830,false,false,null,en,false
87321,432,71922,false,false,Thailand,th,false
179023,544,72197,false,false,null,en,false
26728,1568,76662,false,false,Deep in the jollyrogered sea,en,false
18646,4313,35762,false,false,England- United Kingdom,en,false
11653,312,15252,false,false,null,en-GB,false
27836,10492,69232,false,false,Tucker- GA,en,false
8254,3763,2302,false,false,New Haven- CT,en,false
444,472,1814,false,false,Barking- London,en-GB,false
13364,466,3038,false,false,null,en,false
16918,933,26264,false,false,North London,en,false
2738,576,2721,false,false,null,en,false
21873,1448,23696,false,false,Kentucky,en,false
3081,107,14115,false,false,Harlow- Essex.,en,false
1892,1698,130232,false,false,UK: London,en,false
12230,194,18207,false,false,null,en-gb,false
2637,645,108441,false,false,Calculating...,en,false
5121,1925,16293,false,false,null,en,false
4360,383,2636,false,false,null,en,false
1334,163,141,false,false,Richmond- London,en-gb,false
1290,373,73649,false,false,?? ??????,th,false
7052,871,7427,false,false,E10,en,false
42579,22482,918481,false,false,Birmingham- England,en,false
11813,10662,6071,false,false,Land of Cheese and Beer,en,false
2913,285,5993,false,false,Birmingham- West Midlands,en,false
12046,1587,9208,false,false,null,de,false
1456,819,124601,false,false,Malaysia,en,false
1078,197,993,false,false,Birmingham- England,en,false
98948,5000,79590,false,false,Baton Rouge-   LA,en,false
3048,1672,6192,false,false,Nashville- TN,en,false
4955,1915,17507,false,false,Indonesia,en,false
0,25,10,false,false,null,hr,false
195471,4919,71369,false,false,Hallsberg- Sverige,sv,false
168978,307,46906,false,false,WI,en,false
3726,234,2171,false,false,USA,en,false
180,28,943,false,false,null,en,false
12136,647,40639,false,false,wnhzq's,en,false
9086,299,11580,false,false,San Antonio- TX,en,false
4117,306,1131,false,false,Haverfordwest- Wales,en,false
3686,628,12286,false,false,Maryland- USA,en,false
19725,638,23617,false,false,null,en-GB,false
2164,387,28071,false,false,District of Columbia- USA,en,false
2315,553,14000,false,false,Anywhere the Swans are,en,false
48449,7926,43099,false,false,Canada- USA- France- Qu?bec,fr,false
1127,1786,46402,false,false,Sheffield- England,en,false
1750,199,4137,false,false,Deep in the heart of Jersey,en,false
45275,4043,3726,false,false,null,en,false
4415,384,260,false,false,Denver- CO,en,false
7181,3393,3896,false,false,null,en-gb,false
5025,296,1742,false,false,null,en,false
13169,376,28671,false,false,Bedford,en,false
192,4303,147192,false,false,UK,en,false
988,375,2741,false,false,Cape Town- South Africa,en,false
1,853,207956,false,false,null,en,false
2400,49,3666,false,false,Malaysia,en,false
129501,888,132678,false,false,null,en-gb,false
300,212,592,false,false,null,en,false
13392,3638,12384,false,false,Las Vegas- New Mexico,en,false
56242,12984,36018,false,false,under deconstuction ,en,false
843,1356,7321,false,false,null,en,false
37054,1120,8602,false,false,null,en,false
8286,303,10695,false,false,Ryan,en,false
57774,4610,3355,false,false,Penang-Malaysia/Ipoh-Malaysia,en,false
71,135,274,false,false,null,fr,false
3298,566,6597,false,false,null,en,false
13393,3638,12385,false,false,Las Vegas- New Mexico,en,false
25563,3203,94671,false,false,null,en,false
514005,2631,346257,false,false,IIUCS,en,false
50846,438,48276,false,false,Tottenham- London,fr,false
1216,108,140474,false,false,Jember- Jawa Timur- Indonesia,id,false
18745,2431,23242,false,false,Greenwich Village NY,en,false
197311,1136,101086,false,false,Opp Block,en,false
3727,235,2173,false,false,USA,en,false
10726,407,2151,false,false,Tottenham- London,en,false
29048,915,67692,false,false,Philadelphia- PA,en,false
1643,100,355,false,false,Vaasa- Suomi,fi,false
159,72,53802,false,false,New Delhi- India,en,false
577,111,289,false,false,Pippa||Charlotte,en,false
5881,4982,14786,false,false,Berlin- CT,en,false
1241,877,22491,false,false,kenya,en,false
498,2286,2876,false,false,null,en,false
3177,187,15206,false,false,Malacca- Malaysia,en,false
3943,434,3098,false,false,Still USA.  Canadian PM wouldn’t embarrass me  ,en,false
64,490,104,false,false,Nashville- TN,en,false
8082,601,5816,false,false,Wakanda aka Atlanta,en,false
42187,5003,19960,false,false,Ohio- USAF Vet,en,false
16176,1872,58226,false,false,Bournemouth- England,en,false
1470,262,785,false,false,null,en,false
653,142,1533,false,false,null,en,false
19773,3947,31054,false,false,Raleigh- NC,en,false
1584,872,1011,false,false,Washington- DC,en,false
15467,1234,40832,false,false,null,en,false
3832,181,1345,false,false,Swansea,en,false
2317,201,3851,false,false,Meru Klang Selangor- Malaysia,en,false
445,472,1817,false,false,Barking- London,en-GB,false
715,1138,957,false,false,null,en,false
65,490,105,false,false,Nashville- TN,en,false
376,86,4371,false,false,West Newbury- Massachusetts,en,false
4837,3112,171463,false,false,New Jersey- USA,en,false
79,51,12,false,false,null,en,false
7178,635,21563,false,false,13.874461--90.097186,es,false
15293,975,35491,false,false,3rd Rock ,en,false
1052,131,2688,false,false,North East- England,en-gb,false
155580,4986,19111,false,false,Kenya,en,false
16511,324,10589,false,false,England- United Kingdom,en-gb,false
462,446,4291,false,false,null,en,false
4571,56,4360,false,false,null,en,false
204,762,353,false,false,London,en,false
4836,1585,31858,false,false,donostia,es,false
46621,5324,68812,false,false,New York- USA,en,false
18409,434,35618,false,false,Bumi Allah,en,false
453,130,1101,false,false,Paris- Ile-de-France- France,en,false
4181,3130,10889,false,false,Lagos- Nigeria,en,false
5429,409,40204,false,false,null,en,false
21449,1071,27069,false,false,San Antonio- TX USA,en,false
10678,221,3218,false,false,null,en,false
1944,305,592,false,false,Wales,en,false
2275,1740,128281,false,false,East oakland,en,false
6143,1814,24144,false,false,Glenlyon- Victoria- Australia,en,false
4,70,451,false,false,North America,en,false
933,72,132,false,false,Huddersfield- England,en,false
11376,2291,107147,false,false,Cartagena,es,false
9645,156,4106,false,false,Johor bahru - Malaysia,en,false
33047,231,27516,false,false,United Kingdom,en,false
7,40,615,false,false,?sterreich,en,false
10353,343,6134,false,false,New York- NY,en,false
251,456,149,false,false,null,en,false
4571,56,4361,false,false,null,en,false
8102,657,12220,false,false,New Zealand ,en,false
34195,7717,21403,false,false,New York-USA- Earth- MW Galaxy,en,false
22,121,49,false,false,Gravesend- South East,en-gb,false
162331,5477,252651,false,false,Somewhere USA,en,false
11255,1866,96685,false,false,SAT ?,es,false
19327,5001,30214,false,false,Connecticut- USA,en,false
14824,1973,9918,false,false,Mostly outside. Love our River,en,false
8479,2103,64523,false,false,null,en,false
9752,3164,49379,false,false,Buffalo- NY,en,false
470,1,13626,false,false,Africa:Lagos- CapeTown- London,en-gb,false
1052,131,2689,false,false,North East- England,en-gb,false
440,4158,102655,true,false,San Antonio/New York City,en,false
152,629,19440,false,false,null,en,false
0,51,767,false,false,New York- NY,en,false
3380,335,868,false,false,Highlands Ranch- CO,en,false
17149,1908,22437,false,false,somewhere on the east coast.,en,false
279,371,12183,false,false,null,en,false
8720,2379,78922,false,false,Tamworth- England,en,false
1129,7782,55526,false,false,Los Angeles- CA,en,false
4450,246,11936,false,false,null,en,false
14032,3891,12989,false,false,Miami Beach- FL,en,false
3277,1744,6327,false,false,USA,en,false
2339,270,9841,false,false,UK,en,false
8907,427,34999,false,false,Clearwater- FL,en,false
38,212,5443,false,false,United States,en,false
2339,270,9842,false,false,UK,en,false
363,750,11652,false,false,Close To Heaven,en,false
157,3811,80584,false,false,Seremban- Negeri Sembilan,en,false
459,7788,5420,false,false,San Antonio- TX,en,false
23992,1037,30118,false,false,Barcelona,es,false
6283,4993,25611,false,false,Northern New Jersey,en,false
1052,131,2689,false,false,North East- England,en-gb,false
5812,1325,2355,false,false,null,en-GB,false
39667,31,23432,false,false,Tottenham- London- England,en,false
43003,398,30244,false,false,Texas- USA,en,false
24817,59849,18889,false,false,LosAngeles,en,false
1,41533,393270,false,false,Los Angeles,en,false
24817,59849,18890,false,false,LosAngeles,en,false
113562,473,8550,false,false,null,en,false
119764,3630,21886,false,false,Charlotte- NC,en,false
24,4547,1732,false,false,Toronto- Ontario,en,false
1474,126,1154,false,false,Texas- USA,en,false
43932,819,30985,false,false,California,en,false
429,32,4183,false,false,null,en,false
67,498,480,false,false,Orlando- FL,pt,false
149,462,13007,false,false,Bekasi- Jawa Barat,en,false
2530,3525,6444,false,false,null,en,false
18223,238,15949,false,false,Bridgend- Wales,en,false
131002,4991,42934,false,false,Trapped in #rumpland- Help!,en,false
1452,987,27077,false,false,Sombansterdam ?? Kolumpo,en,false
40186,1026,45738,false,false,3rd Rock from the Sun??,en,false
3365,1556,4960,false,false,null,en,false
10673,538,3958,false,false,africer,en,false
0,4,26315,false,false,null,en,false
3368,129,1534,false,false,null,en,false
5149,200,2020,false,false,null,pt,false
55,837,6552,false,false,Lagos- Nigeria,en,false
13407,743,12877,false,false,Newport Oregon,en,false
42,8,106,false,false,??? ??? ???,ko,false
137707,1754,162729,false,false,null,en,false
69507,3103,75782,false,false,Etihad -+254,en,false
3121,632,6801,false,false,North East- England,en,false
263,477,15610,false,false,Dallas- TX,en,false
632,143,1378,false,false,null,en,false
413,183,208,false,false,Maastricht- The Netherlands,en,false
9503,4271,3115,false,false,Minneapolis,en,false
4304,767,5198,false,false,Copenhagen- Denmark ,da,false
149,22,92,false,false,Florida,en,false
610,571,1143,false,false,Omaha- NE,en,false
232,156,91,false,false,Marseille- France,fr,false
6442,498,3145,false,false,New York-Hawaii-Western Canada,en,false
9518,69,5986,false,false,null,en,false
3101,959,1333,false,false,null,en,false
44,11,50,false,false,Virginia- USA,en,false
1921,365,61086,false,false,null,en,false
4,30,322,false,false,null,en,false
45,8,109,false,false,??? ??? ???,ko,false
5812,1325,2357,false,false,null,en-GB,false
5512,453,3706,false,false,what’s left of the usa,en,false
1175,1425,15955,false,false,null,en,false
1,81,1,false,false,null,en,false
1175,1425,15956,false,false,null,en,false
19,61,64,false,false,Big baller brand,en,false
2933,1771,11400,false,false,Cardiff South Wales,en,false
328,195,431,false,false,null,en,false
10511,5,1812,false,false,Montr?al- Qu?bec,fr,false
15133,979,9699,false,false,null,en,false
279,371,12188,false,false,null,en,false
429,191,37369,false,false,Texas- USA,en,false
48282,424,21936,false,false,Above Arsenal ,en,false
13594,6494,29382,false,false,South East London,en,false
3286,1036,44973,false,false,null,en,false
353,225,3530,false,false,null,en,false
97093,389,53796,false,false,USA-NY-CO-MA-FL,en,false
92,183,807,false,false,Telegraph Hill in London,en,false
13258,19,2121,false,false,null,en,false
61596,285,10563,false,false,Louisiana- USA,en,false
2211,671,46115,false,false,Hong Kong,en,false
51,8,115,false,false,??? ??? ???,ko,false
4747,546,4245,false,false,Available on Kindle Soon,en,false
1052,131,2690,false,false,North East- England,en-gb,false
4611,456,14470,false,false,Atlanta- GA,en,false
3526,442,17292,false,false,Warwickshire,en,false
2982,475,12550,false,false,null,en,false
31843,1105,16822,false,false,des moines,en,false
4712,450,2893,false,false,Alex = ?,en,false
8352,188,12851,false,false,null,en,false
18938,431,7391,false,false,Vaasa- Suomi,en-gb,false
17730,483,12040,false,false,NYC,en,false
2089,246,2693,false,false,???????,en,false
103658,4149,39947,false,false,Oklahoma City- OK,en,false
52,8,119,false,false,??? ??? ???,ko,false
24,130,14,false,false,San Antonio- TX,en,false
52,8,120,false,false,??? ??? ???,ko,false
72,31,24,false,false,null,en,false
2825,369,9378,false,false,null,en,false
42713,285,26986,false,false,Gombak- Selangor,en,false
212,185,23875,false,false,Malaysia,en,false
2089,246,2694,false,false,???????,en,false
10427,486,87280,false,false,null,en,false
22282,663,7213,false,false,Mackay,en,false
180,15,299,false,false,London- England,en,false
37603,398,43083,false,false,Dayton- OH,en,false
781,650,737,false,false,United States,en,false
212,185,23875,false,false,Malaysia,en,false
38289,1094,28353,false,false,null,en,false
4625,203,1097,false,false,Springfield- MA,en,false
34525,541,30694,false,false,null,en,false
8287,303,10700,false,false,Ryan,en,false
6976,3033,6113,false,false,null,en,false
5296,118,2359,false,false,So Flo,en,false
279,371,12189,false,false,null,en,false
1521,245,241516,false,false,????????,en,false
10004,1351,6068,false,false,Mukim 15- Pulau Pinang,en,false
14036,358,14918,false,false,Chicago- IL,en,false
361,16,668,false,false,null,en,false
18660,3575,52399,false,false,Wayne- NJ,en,false
7744,225,5985,false,false,null,de,false
2260,5001,8350,false,false,San Luis Obispo- CA,en,false
60563,2836,88506,false,false,Indiana- USA,en,false
178,227,1397,false,false,Indiana- USA,en,false
27086,383,27984,false,false,Bogot?,es,false
28872,988,45789,false,false,Anywhere- United States,en,false
5371,2271,18788,false,false,Worcester UK,en,false
1088,435,97198,false,false,Puerto Rico,es,false
0,42,61720,false,false,null,en,false
27155,834,14050,false,false,United States,en,false
1622,177,4397,false,false,null,en,false
19997,472,31714,false,false,null,en,false
1291,90,932,false,false,Selangor- Malaysia,en,false
5167,490,83875,false,false,null,en,false
26319,2750,85722,false,false,Swansea,en,false
2530,4093,2846,false,false,i follow all of the Resistanc,en,false
2401,670,1169,false,false,United States,en,false
23865,177,32747,false,false,HOX,en,false
0,0,21496,false,false,null,en-gb,false
2805,1601,22139,false,false,null,en,false
680,31178,60642,false,false,Lawrenceburg-In,en,false
61605,80,13975,false,false,Pflugerville- TX,en,false
24823,59849,18891,false,false,LosAngeles,en,false
51955,1307,23493,false,false,null,en,false
2275,1740,128292,false,false,East oakland,en,false
850,933,926,false,false,London- England,en,false
4803,215,17858,false,false,The Dirty Mitten,en,false
15470,1234,40840,false,false,null,en,false
2961,75,1151,false,false,St. John's- NL Canada,en,false
5929,318,5820,false,false,NETHERLANDSSSS,nl,false
9211,965,5345,false,false,Northern Virginia,en,false
59,134,6976,false,false,The Quiet Emerald Forest,en,false
1399,155,32496,false,false,Kajang- Selangor,en,false
18380,1005,10457,false,false,England- United Kingdom,en-GB,false
2222,522,15055,false,false,#Wisconsin,en,false
8899,317,3199,false,false,null,en,false
63102,552,78097,false,false,#QGTM #LaxBoy ,en,false
18161,812,37219,false,false,Ascot- South East,en,false
52557,1528,29608,false,false,USA,en,false
1268,23717,80021,false,false,White Hart Lane Tottenham N17,en,false
3636,2030,7613,false,false,Viera- Florida - USA,en,false
3753,4933,10194,false,false,norfolk  va,en,false
18161,812,37220,false,false,Ascot- South East,en,false
5670,699,9628,false,false,Doncaster- England,en,false
40393,203,18517,false,false,Chicago- IL,en,false
24115,384,1168,false,false,Botswana,en,false
10163,312,6749,false,false,Toronto- Ontario,en,false
5216,849,37183,true,false,San Antonio- Texas,en,false
8572,2893,56551,false,false,null,en,false
470,476,2041,false,false,null,en,false
15887,4965,83374,false,false,null,en,false
30,0,445616,false,false,null,en,false
12505,1575,14272,false,false,null,en,false
70,37,79,false,false,Cafeteria,pt,false
19977,126,13616,false,false,null,en,false
1079,89,10622,false,false,Raleigh- NC,en,false
0,0,385,false,false,null,en,false
35410,5000,38296,false,false,Amarillo-Texas,en,false
184661,1122,193093,false,false,null,en,false
18382,1005,10458,false,false,England- United Kingdom,en-GB,false
2167,320,1411,false,false,Michigan,en,false
20738,2043,39378,false,false,TX WI - USA - CA VA,en,false
76291,479,119610,false,false, from a little one horse town,en,false
354,79,1501,false,false,Palau,en,false
6905,710,13571,false,false,30/06/18,en,false
4723,178,12333,false,false,San Antonio- TX,en,false
22214,5000,44888,false,false,null,it,false
2089,246,2697,false,false,???????,en,false
138,72,861,false,false,United States,en,false
13116,3456,13981,false,false,Washington- USA,en,false
7762,754,11405,false,false,the blue planet,en,false
81998,5001,73433,false,false,Sub of Chicago,en,false
20660,655,29482,false,false,null,en,false
18759,5251,7265,false,false,Knightdale- NC,en,false
7647,60,8364,false,false,Lansing- MI,en,false
4115,366,2821,false,false,Peoples Republic of Maryland,en,false
8011,535,5766,false,false,Tucson- AZ,en,false
52557,1528,29608,false,false,USA,en,false
72647,2492,121074,false,false,Greenwich- CT,en,false
17948,4327,78429,false,false,U.S.A,en,false
98,41,32,false,false,null,en,false
2076,115,512,false,false,Mountains of East Tennessee,en,false
7287,797,7171,false,false,null,en,false
1231,1134,185,false,false,null,en,false
56325,1270,31524,false,false,Memphis- TN,en,false
137,92,725,false,false,null,en,false
855,905,6289,false,false,Various,en,false
6851,871,18217,false,false,null,en,false
6211,182,8108,false,false,null,pt,false
1915,2733,16230,false,false,Bristol,en,false
23226,1739,14605,false,false,St Paul- MN,en,false
2354,222,42253,false,false,Puncak Alam,en,false
1904,269,829,false,false,null,en,false
7483,332,16666,false,false,United Kingdom,en,false
55703,12440,63371,false,false,New Jersey- USA,en,false
11418,359,10606,false,false,San Antonio- TX,en,false
5811,1325,2364,false,false,null,en-GB,false
1591,1514,8493,false,false,null,el,false
1465,633,13496,false,false,Buenos Aires,es,false
35,88,47,false,false,null,en,false
715,236,252,false,false,null,en,false
13712,1506,5376,false,false,null,en,false
1843,830,7718,false,false,Norway,en,false
50346,1056,9866,false,false,M?xico,es,false
25564,3203,94672,false,false,null,en,false
3174,976,2873,false,false,Canada,en,false
4992,1914,9293,false,false,Wisconsin,en,false
88503,833,14971,false,false,null,en,false
6197,1676,8032,false,false,null,en,false
13,29,7,false,false,null,en,false
17955,7431,67493,false,false,USA,en,false
13709,1250,3628,false,false,null,en,false
12283,420,11572,false,false,University Heights- San Diego,en,false
10830,334,12270,false,false,San Antonio- TX,en,false
12956,5001,8701,false,false,Illinois- USA,en,false
54709,15341,177711,false,false,East Tennessee,en,false
401,21,100,false,false,Liverpool- England,en,false
21118,201,10909,false,false,Manhattan- NY,en,false
782,4997,1102,false,false,Tamworth- Near Birmingham- UK ,en,false
41299,1965,3905,false,false,Woodbridge- VA,en,false
684,1971,28893,false,false,Detroit- MI,en,false
401,21,101,false,false,Liverpool- England,en,false
14460,1236,8150,false,false,null,en,false
14958,188,2050,false,false,Broke Boy Boulevard,en,false
2456,1639,1882,false,false,Marion- SC,en,false
4604,2534,29885,false,false,Middlesex- Ontario,en,false
187,405,41084,false,false,Surakarta,id,false
60836,2992,151050,false,false,Cleveland- OH,en,false
7067,362,6255,false,false,Arlington- TX,en,false
680,31178,60643,false,false,Lawrenceburg-In,en,false
7849,248,13661,false,false,White Hart Lane,en,false
13709,1250,3629,false,false,null,en,false
268,332,48,false,false,Hamburg- Deutschland,de,false
42769,3311,14219,false,false,#Resistance ,en,false
193,95,107372,false,false,Thailand,en,false
88560,1479,67240,false,false,Beto O’ Clock,en,false
6886,2688,47914,false,false,null,en,false
4182,1133,53447,false,false,Tema- Ghana,en,false
3843,2653,18452,false,false,London- England,en,false
35312,1896,4831,false,false,LDN,en,false
3198,103,1346,false,false,大?生,ja,false
31978,1593,23704,false,false,North Carolina- USA,en,false
175776,336,155636,false,false,null,en,false
9130,1000,12525,false,false,Toronto- Ontario,en,false
22247,259,12602,false,false,East Herts.,en,false
17114,87,2436,false,false,null,en,false
6435,99,9226,false,false,Birmingham- England,en,false
2701,105,672,false,false,null,en-GB,false
1153,652,12093,false,false,Iowa,en,false
563,222,14277,false,false,92:48,id,false
66159,1230,23130,false,false,null,es,false
16939,68,13827,false,false,Seattle- WA,en,false
18098,1254,26118,false,false,null,en,false
760,71,1341,false,false,null,en,false
30,239,297,false,false,null,en,false
9864,208,17633,false,false,null,en,false
10039,248,5181,false,false,United Kingdom,en-GB,false
19,61,65,false,false,Big baller brand,en,false
201,1707,2435,false,false,null,en,false
1463,262,1010,false,false,Caguas- Puerto Rico,en,false
